ID;Kuh/Faerse;Gekalbt (ja/nein);Umstallzeit;Echte Geburtszeit;Event (ja/nein);Event Score;SonT;Eventzeit;SoffT;Moocall Score;Alarm (ja/nein);Alarmtyp (HA1/HA2);Alarmzeit
1885;Kuh;nein;;;ja;4;2017-11-02 00:30:00;2017-11-02 07:30:00;;2;nein;;
1885;Kuh;nein;;;nein;;;;;;ja;HA1h;2017-11-01 11:04:00
1885;Kuh;nein;;;nein;;;;;;ja;HA2h;2017-11-02 00:03:00
3940;Kuh;ja;2017-10-25 15:30:00;2017-10-25 17:00:00;ja;3;2017-10-18 12:12:00;2017-10-18 15:32:00;2017-10-18 22:56:00;0;nein;;
3940;Kuh;ja;2017-10-25 15:30:00;2017-10-25 17:00:00;ja;3;2017-10-19 00:10:00;2017-10-19 09:14:00;;1;nein;;
3940;Kuh;ja;2017-10-25 15:30:00;2017-10-25 17:00:00;ja;2;2017-10-19 09:15:00;2017-10-19 13:12:00;;0;nein;;
3940;Kuh;ja;2017-10-25 15:30:00;2017-10-25 17:00:00;ja;3;2017-10-19 13:13:00;2017-10-19 23:20:00;;1;nein;;
3940;Kuh;ja;2017-10-25 15:30:00;2017-10-25 17:00:00;ja;3;2017-10-19 23:21:00;2017-10-20 02:10:00;;1;nein;;
3940;Kuh;ja;2017-10-25 15:30:00;2017-10-25 17:00:00;ja;3;2017-10-20 02:11:00;2017-10-20 10:05:00;2017-10-20 11:02:00;2;nein;;
3940;Kuh;ja;2017-10-25 15:30:00;2017-10-25 17:00:00;ja;4;2017-10-21 00:17:00;2017-10-22 06:12:00;;2;nein;;
3940;Kuh;ja;2017-10-25 15:30:00;2017-10-25 17:00:00;ja;1;2017-10-25 12:13:00;2017-10-25 15:30:00;;1;nein;;
3940;Kuh;ja;2017-10-25 15:30:00;2017-10-25 17:00:00;nein;;;;;;ja;HA1h;2017-10-18 22:44:00
3944;Kuh;ja;2017-10-26 12:30:00;2017-10-26 13:05:00;ja;4;2017-10-19 01:20:00;2017-10-19 07:11:00;2017-10-19 08:56:00;2;nein;;
3944;Kuh;ja;2017-10-26 12:30:00;2017-10-26 13:05:00;ja;2;2017-10-21 23:20:00;2017-10-22 17:12:00;2017-10-22 18:21:00;1;nein;;
3944;Kuh;ja;2017-10-26 12:30:00;2017-10-26 13:05:00;ja;3;2017-10-22 23:25:00;2017-10-24 15:07:00;;0;nein;;
3944;Kuh;ja;2017-10-26 12:30:00;2017-10-26 13:05:00;ja;4;2017-10-24 15:08:00;2017-10-24 23:19:00;;2;nein;;
3944;Kuh;ja;2017-10-26 12:30:00;2017-10-26 13:05:00;ja;1;2017-10-26 03:20:00;2017-10-26 12:30:00;2017-10-26 13:16:00;1;nein;;
3944;Kuh;ja;2017-10-26 12:30:00;2017-10-26 13:05:00;nein;;;;;;ja;HA1h;2017-10-26 10:33:00
3944;Kuh;ja;2017-10-26 12:30:00;2017-10-26 13:05:00;nein;;;;;;ja;HA1h;2017-10-22 00:28:00
3944;Kuh;ja;2017-10-26 12:30:00;2017-10-26 13:05:00;nein;;;;;;ja;HA1h;2017-10-22 14:47:00
3944;Kuh;ja;2017-10-26 12:30:00;2017-10-26 13:05:00;nein;;;;;;ja;HA1h;2017-10-23 14:27:00
3944;Kuh;ja;2017-10-26 12:30:00;2017-10-26 13:05:00;nein;;;;;;ja;HA2h;2017-10-26 11:33:00
9065;Kuh;ja;2017-10-14 22:15:00;2017-10-14 23:00:00;ja;3;2017-10-12 08:15:00;2017-10-13 07:00:00;;1;nein;;
9065;Kuh;ja;2017-10-14 22:15:00;2017-10-14 23:00:00;ja;2;2017-10-13 07:01:00;2017-10-13 10:00:00;;0;nein;;
9065;Kuh;ja;2017-10-14 22:15:00;2017-10-14 23:00:00;ja;3;2017-10-13 12:16:00;2017-10-14 07:15:00;;1;nein;;
9065;Kuh;ja;2017-10-14 22:15:00;2017-10-14 23:00:00;ja;1;2017-10-14 07:16:00;2017-10-14 22:15:00;;1;nein;;
9065;Kuh;ja;2017-10-14 22:15:00;2017-10-14 23:00:00;nein;;;;;;ja;HA1h;2017-10-14 22:42:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;ja;3;2017-10-10 13:14:00;2017-10-10 21:32:00;;2;nein;;
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;ja;2;2017-10-10 21:33:00;2017-10-10 22:15:00;;0;nein;;
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;ja;3;2017-10-11 17:05:00;2017-10-12 07:15:00;;2;nein;;
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;ja;4;2017-10-12 07:16:00;2017-10-12 14:10:00;;2;nein;;
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;ja;3;2017-10-13 04:20:00;2017-10-13 07:32:00;;1;nein;;
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;ja;2;2017-10-13 07:33:00;2017-10-13 11:16:00;;1;nein;;
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;ja;3;2017-10-15 00:12:00;2017-10-15 12:18:00;;1;nein;;
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;ja;3;2017-10-15 12:19:00;2017-10-15 23:30:00;;0;nein;;
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;ja;3;2017-10-15 23:31:00;2017-10-17 09:21:00;;1;nein;;
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;ja;1;2017-10-17 11:22:00;2017-10-17 15:00:00;2017-10-17 15:34:00;0;nein;;
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA1h;2017-10-11 22:52:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA1h;2017-10-12 00:08:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA1h;2017-10-12 02:04:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA1h;2017-10-12 09:51:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA1h;2017-10-15 05:26:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA1h;2017-10-15 09:53:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA1h;2017-10-15 14:18:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA1h;2017-10-16 08:37:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA1h;2017-10-17 09:36:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA1h;2017-10-17 13:42:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA1h;2017-10-10 21:26:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA2h;2017-10-12 03:04:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA2h;2017-10-12 10:51:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA2h;2017-10-15 06:26:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA2h;2017-10-15 10:53:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA2h;2017-10-15 15:18:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA2h;2017-10-16 09:37:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA2h;2017-10-17 10:25:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA2h;2017-10-17 15:05:00
1899;Kuh;ja;2017-10-17 15:00:00;2017-10-17 15:00:00;nein;;;;;;ja;HA2h;2017-10-10 22:25:00
366;Kuh;nein;;;ja;3;2017-10-15 13:20:00;2017-10-16 00:10:00;;1;nein;;
366;Kuh;nein;;;ja;3;2017-10-16 00:11:00;2017-10-16 05:00:00;;1;nein;;
366;Kuh;nein;;;ja;2;2017-10-16 05:01:00;2017-10-16 10:15:00;2017-10-16 13:00:00;0;nein;;
366;Kuh;nein;;;ja;4;2017-10-16 10:16:00;2017-10-16 11:13:00;;2;nein;;
366;Kuh;nein;;;ja;4;2017-10-16 23:20:00;2017-10-17 07:09:00;;2;nein;;
1903;Kuh;ja;2017-10-31 22:30:00;2017-11-01 01:00:00;ja;1;2017-10-31 19:10:00;2017-10-31 22:30:00;2017-10-31 23:36:00;0;nein;;
1903;Kuh;ja;2017-10-31 22:30:00;2017-11-01 01:00:00;nein;;;;;;ja;HA1h;2017-10-31 20:07:00
1903;Kuh;ja;2017-10-31 22:30:00;2017-11-01 01:00:00;nein;;;;;;ja;HA2h;2017-10-31 21:06:00
369;Kuh;ja;2017-10-05 18:45:00;2017-10-05 16:50:00;ja;3;2017-10-02 02:00:00;2017-10-02 15:11:00;;;nein;;
369;Kuh;ja;2017-10-05 18:45:00;2017-10-05 16:50:00;ja;2;2017-10-02 15:12:00;2017-10-02 17:05:00;2017-10-02 18:23:00;;nein;;
369;Kuh;ja;2017-10-05 18:45:00;2017-10-05 16:50:00;ja;3;2017-10-03 13:55:00;2017-10-03 23:00:00;;;nein;;
369;Kuh;ja;2017-10-05 18:45:00;2017-10-05 16:50:00;ja;4;2017-10-03 23:01:00;2017-10-04 05:00:00;;2;nein;;
369;Kuh;ja;2017-10-05 18:45:00;2017-10-05 16:50:00;ja;1;2017-10-05 15:13:00;2017-10-05 18:45:00;;;nein;;
369;Kuh;ja;2017-10-05 18:45:00;2017-10-05 16:50:00;nein;;;;;;ja;HA1h;2017-10-02 10:48:00
369;Kuh;ja;2017-10-05 18:45:00;2017-10-05 16:50:00;nein;;;;;;ja;HA1h;2017-10-02 16:01:00
369;Kuh;ja;2017-10-05 18:45:00;2017-10-05 16:50:00;nein;;;;;;ja;HA1h;2017-10-03 14:45:00
369;Kuh;ja;2017-10-05 18:45:00;2017-10-05 16:50:00;nein;;;;;;ja;HA2h;2017-10-02 11:48:00
369;Kuh;ja;2017-10-05 18:45:00;2017-10-05 16:50:00;nein;;;;;;ja;HA2h;2017-10-02 16:48:00
1908;Kuh;nein;;;ja;2;2017-12-19 19:14:00;2017-12-19 19:25:00;;0;nein;;
1908;Kuh;nein;;;ja;2;2017-12-19 19:26:00;2017-12-19 20:11:00;;0;nein;;
1908;Kuh;nein;;;ja;2;2017-12-19 20:12:00;2017-12-19 21:11:00;;0;nein;;
1908;Kuh;nein;;;ja;2;2017-12-19 21:12:00;2017-12-19 23:30:00;;1;nein;;
1911;Kuh;ja;2017-11-03 13:30:00;2017-11-03 13:30:00;ja;2;2017-11-01 14:45:00;2017-11-01 18:00:00;;1;nein;;
1911;Kuh;ja;2017-11-03 13:30:00;2017-11-03 13:30:00;ja;3;2017-11-02 00:18:00;2017-11-02 22:00:00;;0;nein;;
1911;Kuh;ja;2017-11-03 13:30:00;2017-11-03 13:30:00;ja;1;2017-11-02 22:01:00;2017-11-03 13:30:00;;0;nein;;
1911;Kuh;ja;2017-11-03 13:30:00;2017-11-03 13:30:00;nein;;;;;;ja;HA1h;2017-11-02 16:36:00
9081;Kuh;nein;;;ja;2;2017-10-22 00:10:00;2017-10-22 05:00:00;;1;nein;;
9081;Kuh;nein;;;ja;2;2017-10-24 12:20:00;2017-10-24 12:45:00;;0;nein;;
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;ja;3;2017-10-23 23:10:00;2017-10-24 04:18:00;;1;nein;;
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;ja;3;2017-10-24 04:19:00;2017-10-24 12:06:00;;1;nein;;
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;ja;3;2017-10-24 12:07:00;2017-10-24 21:06:00;;0;nein;;
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;ja;4;2017-10-24 21:07:00;2017-10-25 02:20:00;;2;nein;;
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;ja;3;2017-10-26 06:07:00;2017-10-26 12:16:00;;0;nein;;
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;ja;3;2017-10-26 12:17:00;2017-10-26 13:07:00;;1;nein;;
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;ja;1;2017-10-26 13:08:00;2017-10-27 03:30:00;2017-10-27 02:11:00;1;nein;;
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;nein;;;;;;ja;HA1h;2017-10-24 03:39:00
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;nein;;;;;;ja;HA1h;2017-10-24 11:44:00
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;nein;;;;;;ja;HA1h;2017-10-26 12:39:00
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;nein;;;;;;ja;HA1h;2017-10-26 18:56:00
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;nein;;;;;;ja;HA1h;2017-10-26 23:02:00
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;nein;;;;;;ja;HA2h;2017-10-24 04:39:00
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;nein;;;;;;ja;HA2h;2017-10-24 12:44:00
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;nein;;;;;;ja;HA2h;2017-10-26 20:08:00
1915;Kuh;ja;2017-10-27 03:30:00;2017-10-27 05:45:00;nein;;;;;;ja;HA2h;2017-10-27 00:02:00
1920;Kuh;ja;2017-11-11 03:30:00;2017-11-11 04:10:00;ja;1;2017-11-10 23:30:00;2017-11-11 03:30:00;;0;nein;;
1920;Kuh;ja;2017-11-11 03:30:00;2017-11-11 04:10:00;nein;;;;;;ja;HA1h;2017-11-11 00:41:00
1920;Kuh;ja;2017-11-11 03:30:00;2017-11-11 04:10:00;nein;;;;;;ja;HA2h;2017-11-11 01:41:00
7553;Kuh;nein;;;ja;4;2017-11-01 13:25:00;2017-11-03 03:38:00;;1;nein;;
1925;Kuh;nein;;;ja;3;2017-11-05 14:12:00;2017-11-05 17:15:00;;0;nein;;
1931;Kuh;nein;;;ja;2;2017-10-26 23:10:00;2017-10-27 12:02:00;2017-10-27 13:20:00;0;nein;;
1931;Kuh;nein;;;ja;9;2017-10-28 15:16:00;2017-10-29 12:02:00;;0;nein;;
1931;Kuh;nein;;;ja;4;2017-10-29 12:03:00;2017-10-30 04:07:00;;2;nein;;
1931;Kuh;nein;;;ja;4;2017-10-31 20:30:00;2017-11-01 13:07:00;;2;nein;;
1931;Kuh;nein;;;ja;2;2017-11-05 10:10:00;2017-11-05 20:30:00;;0;nein;;
398;Kuh;ja;2017-10-03 04:30:00;2017-10-03 06:50:00;ja;2;2017-09-29 16:32:00;2017-09-29 17:00:00;;;nein;;
398;Kuh;ja;2017-10-03 04:30:00;2017-10-03 06:50:00;ja;3;2017-09-30 10:00:00;2017-10-01 09:00:00;;;nein;;
398;Kuh;ja;2017-10-03 04:30:00;2017-10-03 06:50:00;ja;1;2017-10-01 09:01:00;2017-10-03 04:30:00;;;nein;;
398;Kuh;ja;2017-10-03 04:30:00;2017-10-03 06:50:00;nein;;;;;;ja;HA1h;2017-09-30 16:40:00
398;Kuh;ja;2017-10-03 04:30:00;2017-10-03 06:50:00;nein;;;;;;ja;HA1h;2017-10-03 05:12:00
398;Kuh;ja;2017-10-03 04:30:00;2017-10-03 06:50:00;nein;;;;;;ja;HA2h;2017-10-03 06:12:00
1935;Kuh;ja;2017-11-06 16:30:00;2017-11-06 19:10:00;ja;2;2017-11-05 05:11:00;2017-11-05 12:14:00;2017-11-05 10:20:00;2;nein;;
1935;Kuh;ja;2017-11-06 16:30:00;2017-11-06 19:10:00;ja;2;2017-11-06 13:13:00;2017-11-06 14:00:00;;0;nein;;
1935;Kuh;ja;2017-11-06 16:30:00;2017-11-06 19:10:00;ja;1;2017-11-06 14:01:00;2017-11-06 16:30:00;2017-11-06 15:23:00;0;nein;;
1935;Kuh;ja;2017-11-06 16:30:00;2017-11-06 19:10:00;nein;;;;;;ja;HA1h;2017-11-06 15:02:00
921;Kuh;nein;;;ja;2;2017-09-29 16:16:00;2017-09-29 16:20:00;;;nein;;
921;Kuh;nein;;;ja;4;2017-09-29 18:25:00;2017-10-01 03:00:00;;;nein;;
921;Kuh;nein;;;ja;4;2017-10-03 09:30:00;2017-10-05 15:22:00;2017-10-05 21:18:00;3;nein;;
921;Kuh;nein;;;nein;;;;;;ja;HA1h;2017-10-03 12:36:00
3994;Kuh;ja;2017-12-17 08:30:00;2017-12-17 09:15:00;ja;2;2017-12-16 17:54:00;2017-12-16 21:12:00;;0;nein;;
3994;Kuh;ja;2017-12-17 08:30:00;2017-12-17 09:15:00;ja;3;2017-12-16 21:13:00;2017-12-16 23:12:00;;0;nein;;
3994;Kuh;ja;2017-12-17 08:30:00;2017-12-17 09:15:00;ja;1;2017-12-16 23:13:00;2017-12-17 08:30:00;2017-12-17 09:12:00;1;nein;;
3994;Kuh;ja;2017-12-17 08:30:00;2017-12-17 09:15:00;nein;;;;;;ja;HA1h;2017-12-17 07:55:00
3994;Kuh;ja;2017-12-17 08:30:00;2017-12-17 09:15:00;nein;;;;;;ja;HA2h;2017-12-17 08:54:00
3483;Kuh;nein;;;ja;2;2017-11-05 13:10:00;2017-11-05 23:15:00;2017-11-06 00:09:00;0;nein;;
3483;Kuh;nein;;;ja;3;2017-11-06 10:06:00;2017-11-07 16:30:00;;1;nein;;
3483;Kuh;nein;;;ja;4;2017-11-07 16:31:00;2017-11-08 13:35:00;;2;nein;;
3483;Kuh;nein;;;ja;4;2017-11-08 13:36:00;2017-11-08 15:28:00;;2;nein;;
3483;Kuh;nein;;;ja;3;2017-11-08 23:25:00;2017-11-09 00:20:00;;1;nein;;
1951;Kuh;ja;2017-11-09 19:30:00;2017-11-09 20:05:00;ja;2;2017-10-26 14:20:00;2017-10-26 20:11:00;2017-10-26 17:25:00;0;nein;;
1951;Kuh;ja;2017-11-09 19:30:00;2017-11-09 20:05:00;ja;4;2017-11-08 15:35:00;2017-11-08 23:21:00;;1;nein;;
1951;Kuh;ja;2017-11-09 19:30:00;2017-11-09 20:05:00;ja;1;2017-11-08 23:22:00;2017-11-09 19:30:00;2017-11-09 21:08:00;0;nein;;
1951;Kuh;ja;2017-11-09 19:30:00;2017-11-09 20:05:00;nein;;;;;;ja;HA1h;2017-10-26 16:05:00
1951;Kuh;ja;2017-11-09 19:30:00;2017-11-09 20:05:00;nein;;;;;;ja;HA1h;2017-11-09 14:21:00
1951;Kuh;ja;2017-11-09 19:30:00;2017-11-09 20:05:00;nein;;;;;;ja;HA1h;2017-11-09 18:28:00
1951;Kuh;ja;2017-11-09 19:30:00;2017-11-09 20:05:00;nein;;;;;;ja;HA2h;2017-11-09 15:21:00
1951;Kuh;ja;2017-11-09 19:30:00;2017-11-09 20:05:00;nein;;;;;;ja;HA2h;2017-11-09 19:28:00
1955;Kuh;ja;2017-11-01 14:30:00;2017-11-01 16:45:00;ja;5;2017-10-27 03:10:00;2017-10-27 15:15:00;;0;nein;;
1955;Kuh;ja;2017-11-01 14:30:00;2017-11-01 16:45:00;ja;2;2017-10-27 15:16:00;2017-10-28 02:12:00;;0;nein;;
1955;Kuh;ja;2017-11-01 14:30:00;2017-11-01 16:45:00;ja;3;2017-10-28 02:13:00;2017-10-30 06:13:00;;1;nein;;
1955;Kuh;ja;2017-11-01 14:30:00;2017-11-01 16:45:00;ja;1;2017-10-30 06:14:00;2017-11-01 14:30:00;;1;nein;;
1955;Kuh;ja;2017-11-01 14:30:00;2017-11-01 16:45:00;nein;;;;;;ja;HA1h;2017-10-27 17:56:00
1955;Kuh;ja;2017-11-01 14:30:00;2017-11-01 16:45:00;nein;;;;;;ja;HA1h;2017-11-01 14:03:00
3493;Kuh;nein;;;ja;2;2017-10-07 08:20:00;2017-10-07 15:14:00;2017-10-08 07:35:00;1;nein;;
9639;Kuh;ja;2017-10-01 10:30:00;2017-10-01 14:05:00;ja;1;2017-10-01 04:00:00;2017-10-01 10:30:00;2017-10-01 12:46:00;;nein;;
9639;Kuh;ja;2017-10-01 10:30:00;2017-10-01 14:05:00;nein;;;;;;ja;HA1h;2017-10-01 10:52:00
9639;Kuh;ja;2017-10-01 10:30:00;2017-10-01 14:05:00;nein;;;;;;ja;HA2h;2017-10-01 11:36:00
430;Kuh;ja;2017-12-16 02:30:00;2017-12-16 02:45:00;ja;2;2017-12-15 14:26:00;2017-12-15 16:12:00;;0;nein;;
430;Kuh;ja;2017-12-16 02:30:00;2017-12-16 02:45:00;ja;1;2017-12-15 16:13:00;2017-12-16 02:30:00;2017-12-16 03:06:00;1;nein;;
430;Kuh;ja;2017-12-16 02:30:00;2017-12-16 02:45:00;nein;;;;;;ja;HA1h;2017-12-16 00:13:00
430;Kuh;ja;2017-12-16 02:30:00;2017-12-16 02:45:00;nein;;;;;;ja;HA2h;2017-12-16 00:13:00
3509;Kuh;nein;;;ja;2;2017-10-15 12:16:00;2017-10-15 13:15:00;;0;nein;;
3509;Kuh;nein;;;ja;2;2017-10-16 11:14:00;2017-10-16 12:30:00;;0;nein;;
8635;Kuh;ja;2017-12-15 19:30:00;2017-12-15 21:55:00;ja;1;2017-12-15 14:57:00;2017-12-15 19:30:00;;0;nein;;
8635;Kuh;ja;2017-12-15 19:30:00;2017-12-15 21:55:00;nein;;;;;;ja;HA1h;2017-12-15 17:32:00
8635;Kuh;ja;2017-12-15 19:30:00;2017-12-15 21:55:00;nein;;;;;;ja;HA2h;2017-12-15 06:32:00
446;Kuh;ja;2017-10-12 06:30:00;2017-10-12 09:15:00;ja;4;2017-10-06 23:30:00;2017-10-07 16:13:00;2017-10-07 17:08:00;2;nein;;
446;Kuh;ja;2017-10-12 06:30:00;2017-10-12 09:15:00;ja;4;2017-10-07 23:00:00;2017-10-08 15:17:00;;2;nein;;
446;Kuh;ja;2017-10-12 06:30:00;2017-10-12 09:15:00;ja;4;2017-10-09 01:05:00;2017-10-09 07:40:00;;2;nein;;
446;Kuh;ja;2017-10-12 06:30:00;2017-10-12 09:15:00;ja;3;2017-10-09 18:21:00;2017-10-10 05:16:00;;2;nein;;
446;Kuh;ja;2017-10-12 06:30:00;2017-10-12 09:15:00;ja;4;2017-10-10 05:17:00;2017-10-10 10:15:00;;2;nein;;
446;Kuh;ja;2017-10-12 06:30:00;2017-10-12 09:15:00;ja;3;2017-10-10 22:19:00;2017-10-11 11:36:00;;1;nein;;
446;Kuh;ja;2017-10-12 06:30:00;2017-10-12 09:15:00;ja;3;2017-10-11 11:37:00;2017-10-11 16:15:00;;2;nein;;
446;Kuh;ja;2017-10-12 06:30:00;2017-10-12 09:15:00;ja;4;2017-10-11 16:16:00;2017-10-11 23:25:00;;2;nein;;
446;Kuh;ja;2017-10-12 06:30:00;2017-10-12 09:15:00;ja;1;2017-10-12 03:16:00;2017-10-12 06:30:00;;1;nein;;
446;Kuh;ja;2017-10-12 06:30:00;2017-10-12 09:15:00;nein;;;;;;ja;HA1h;2017-10-09 21:49:00
446;Kuh;ja;2017-10-12 06:30:00;2017-10-12 09:15:00;nein;;;;;;ja;HA1h;2017-10-12 03:18:00
446;Kuh;ja;2017-10-12 06:30:00;2017-10-12 09:15:00;nein;;;;;;ja;HA2h;2017-10-12 04:18:00
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;4;2017-12-15 14:44:00;2017-12-16 08:12:00;;2;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;4;2017-12-16 08:13:00;2017-12-16 09:14:00;;2;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;4;2017-12-16 09:15:00;2017-12-16 10:21:00;;2;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;4;2017-12-16 10:22:00;2017-12-16 11:16:00;;1;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;4;2017-12-16 11:17:00;2017-12-16 14:17:00;;1;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;4;2017-12-16 14:18:00;2017-12-16 16:08:00;;1;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;4;2017-12-16 16:09:00;2017-12-16 17:06:00;;1;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;4;2017-12-16 17:07:00;2017-12-16 20:06:00;;1;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;4;2017-12-16 20:07:00;2017-12-17 01:12:00;;2;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;3;2017-12-17 01:13:00;2017-12-17 03:10:00;;2;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;3;2017-12-17 03:11:00;2017-12-17 04:08:00;;2;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;4;2017-12-17 04:09:00;2017-12-17 10:13:00;;1;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;3;2017-12-17 10:14:00;2017-12-17 13:10:00;;1;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;4;2017-12-17 13:11:00;2017-12-17 14:13:00;;1;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;4;2017-12-17 14:14:00;2017-12-17 16:14:00;;2;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;ja;1;2017-12-17 16:15:00;2017-12-17 19:30:00;2017-12-17 22:58:00;2;nein;;
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;nein;;;;;;ja;HA1h;2017-12-17 16:09:00
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;nein;;;;;;ja;HA1h;2017-12-17 18:38:00
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;nein;;;;;;ja;HA2h;2017-12-17 17:19:00
1985;Kuh;ja;2017-12-17 19:30:00;2017-12-18 01:20:00;nein;;;;;;ja;HA2h;2017-12-17 19:38:00
1986;Kuh;ja;2017-12-16 20:30:00;2017-12-16 22:45:00;ja;4;2017-12-15 20:13:00;2017-12-16 09:10:00;;1;nein;;
1986;Kuh;ja;2017-12-16 20:30:00;2017-12-16 22:45:00;ja;4;2017-12-16 09:11:00;2017-12-16 10:12:00;;1;nein;;
1986;Kuh;ja;2017-12-16 20:30:00;2017-12-16 22:45:00;ja;4;2017-12-16 10:13:00;2017-12-16 11:09:00;;1;nein;;
1986;Kuh;ja;2017-12-16 20:30:00;2017-12-16 22:45:00;ja;4;2017-12-16 11:10:00;2017-12-16 18:05:00;;2;nein;;
1986;Kuh;ja;2017-12-16 20:30:00;2017-12-16 22:45:00;ja;4;2017-12-16 18:06:00;2017-12-16 19:12:00;;2;nein;;
1986;Kuh;ja;2017-12-16 20:30:00;2017-12-16 22:45:00;ja;1;2017-12-16 19:13:00;2017-12-16 20:30:00;;2;nein;;
